,flops,params,tokens,benchmark,metric_type,score,tpr
2214,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_medicine,acc,0.23897058823529413,20.0
2215,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_medicine,acc_norm,0.23897058823529413,20.0
2216,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_medicine,acc_norm_stderr,0.02590528064489301,20.0
2217,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_medicine,acc_stderr,0.02590528064489301,20.0
2219,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_psychology,acc,0.2369281045751634,20.0
2220,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_psychology,acc_norm,0.2369281045751634,20.0
2221,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_psychology,acc_norm_stderr,0.017201662169789803,20.0
2222,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-professional_psychology,acc_stderr,0.017201662169789803,20.0
2224,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-public_relations,acc,0.17272727272727273,20.0
2225,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-public_relations,acc_norm,0.17272727272727273,20.0
2226,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-public_relations,acc_norm_stderr,0.03620691833929218,20.0
2227,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-public_relations,acc_stderr,0.03620691833929218,20.0
2229,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-security_studies,acc,0.27346938775510204,20.0
2230,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-security_studies,acc_norm,0.27346938775510204,20.0
2231,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-security_studies,acc_norm_stderr,0.028535560337128445,20.0
2232,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-security_studies,acc_stderr,0.028535560337128445,20.0
2234,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-sociology,acc,0.2736318407960199,20.0
2235,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-sociology,acc_norm,0.2736318407960199,20.0
2236,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-sociology,acc_norm_stderr,0.031524391865554044,20.0
2237,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-sociology,acc_stderr,0.031524391865554044,20.0
2239,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-us_foreign_policy,acc,0.23,20.0
2240,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-us_foreign_policy,acc_norm,0.23,20.0
2241,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-us_foreign_policy,acc_norm_stderr,0.04229525846816506,20.0
2242,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-us_foreign_policy,acc_stderr,0.04229525846816506,20.0
2244,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-virology,acc,0.2710843373493976,20.0
2245,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-virology,acc_norm,0.2710843373493976,20.0
2246,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-virology,acc_norm_stderr,0.034605799075530276,20.0
2247,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-virology,acc_stderr,0.034605799075530276,20.0
2249,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-world_religions,acc,0.3391812865497076,20.0
2250,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-world_religions,acc_norm,0.3391812865497076,20.0
2251,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-world_religions,acc_norm_stderr,0.03631053496488905,20.0
2252,5.331553886203281e+18,205262848.0,4329046016.0,mmlu-world_religions,acc_stderr,0.03631053496488905,20.0
2254,5.331553886203281e+18,205262848.0,4329046016.0,mmlu,acc,0.2571268629280584,20.0
2255,5.331553886203281e+18,205262848.0,4329046016.0,mmlu,acc_norm,0.2571268629280584,20.0
2256,5.331553886203281e+18,205262848.0,4329046016.0,mmlu,acc_norm_stderr,0.003660393322844965,20.0
2257,5.331553886203281e+18,205262848.0,4329046016.0,mmlu,acc_stderr,0.003660393322844965,20.0
2259,5.331553886203281e+18,205262848.0,4329046016.0,piqa,acc,0.64689880304679,20.0
2260,5.331553886203281e+18,205262848.0,4329046016.0,piqa,acc_norm,0.6420021762785637,20.0
2261,5.331553886203281e+18,205262848.0,4329046016.0,piqa,acc_norm_stderr,0.011185460416617304,20.0
2262,5.331553886203281e+18,205262848.0,4329046016.0,piqa,acc_stderr,0.011150983944502318,20.0
2264,5.331553886203281e+18,205262848.0,4329046016.0,piqa,brier,0.6089923616134739,20.0
2265,5.331553886203281e+18,205262848.0,4329046016.0,piqa,brier_stderr,0.0192341505807435,20.0
2266,5.331553886203281e+18,205262848.0,4329046016.0,piqa,loglikelihood,-75.44514698717617,20.0
2267,5.331553886203281e+18,205262848.0,4329046016.0,piqa,loglikelihood_stderr,1.5651241988442663,20.0
2268,5.331553886203281e+18,205262848.0,4329046016.0,sciq,acc,0.724,20.0
2269,5.331553886203281e+18,205262848.0,4329046016.0,sciq,acc_norm,0.608,20.0
2270,5.331553886203281e+18,205262848.0,4329046016.0,sciq,acc_norm_stderr,0.015445859463771298,20.0
2271,5.331553886203281e+18,205262848.0,4329046016.0,sciq,acc_stderr,0.014142984975740664,20.0
2273,5.331553886203281e+18,205262848.0,4329046016.0,sciq,brier,0.4073285023566619,20.0
2274,5.331553886203281e+18,205262848.0,4329046016.0,sciq,brier_stderr,0.01876016633478315,20.0
2275,5.331553886203281e+18,205262848.0,4329046016.0,sciq,loglikelihood,-11.256821343183518,20.0
2276,5.331553886203281e+18,205262848.0,4329046016.0,sciq,loglikelihood_stderr,0.13483317338535328,20.0
2278,5.331553886203281e+18,205262848.0,4329046016.0,triviaqa_1shot,exact_match,0.0052152391054539025,20.0
2279,5.331553886203281e+18,205262848.0,4329046016.0,triviaqa_1shot,exact_match_stderr,0.0006772234312951641,20.0
2280,5.331553886203281e+18,205262848.0,4329046016.0,triviaqa_1shot,loglikelihood,-14.282328684966654,20.0
2281,5.331553886203281e+18,205262848.0,4329046016.0,triviaqa_1shot,loglikelihood_stderr,0.1033223075583829,20.0
2283,5.331553886203281e+18,205262848.0,4329046016.0,webqs_1shot,exact_match,0.0014763779527559057,20.0
2284,5.331553886203281e+18,205262848.0,4329046016.0,webqs_1shot,exact_match_stderr,0.0008519674166442178,20.0
2285,5.331553886203281e+18,205262848.0,4329046016.0,webqs_1shot,loglikelihood,-16.074440954062414,20.0
2286,5.331553886203281e+18,205262848.0,4329046016.0,webqs_1shot,loglikelihood_stderr,0.3109051889901913,20.0
2287,5.331553886203281e+18,205262848.0,4329046016.0,winogrande,acc,0.5090765588003157,20.0
2288,5.331553886203281e+18,205262848.0,4329046016.0,winogrande,acc_stderr,0.014050170094497704,20.0
2290,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,acc,0.17832764505119453,20.0
2291,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,acc_norm,0.22013651877133103,20.0
2292,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,acc_norm_stderr,0.01210812488346098,20.0
2293,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,acc_stderr,0.011186139406711306,20.0
2295,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,brier,1.348072292292671,20.0
2296,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,brier_stderr,0.01964809587565314,20.0
2297,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,loglikelihood,-29.654813152938164,20.0
2298,1.7932423689928704e+18,122777600.0,2434269184.0,arc_challenge,loglikelihood_stderr,0.4437622171032085,20.0
2299,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,acc,0.39814814814814814,20.0
2300,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,acc_norm,0.37373737373737376,20.0
2301,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,acc_norm_stderr,0.009927267058259614,20.0
2302,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,acc_stderr,0.0100446623746534,20.0
2304,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,brier,0.9172133738861272,20.0
2305,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,brier_stderr,0.01529243516409174,20.0
2306,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,loglikelihood,-22.92546753811114,20.0
2307,1.7932423689928704e+18,122777600.0,2434269184.0,arc_easy,loglikelihood_stderr,0.2488071181494184,20.0
2308,1.7932423689928704e+18,122777600.0,2434269184.0,c4,accuracy,0.3683441877365112,20.0
2309,1.7932423689928704e+18,122777600.0,2434269184.0,c4,bits_per_byte,0,20.0
2310,1.7932423689928704e+18,122777600.0,2434269184.0,c4,cross_entropy_loss,3.4923346042633057,20.0
2311,1.7932423689928704e+18,122777600.0,2434269184.0,c4,loss,3.4923346042633057,20.0
2312,1.7932423689928704e+18,122777600.0,2434269184.0,c4,perplexity,33.04375076293945,20.0
2313,1.7932423689928704e+18,122777600.0,2434269184.0,c4,train_live_targets,464.4752807617187,20.0
2314,1.7932423689928704e+18,122777600.0,2434269184.0,c4,z_loss,176.52035522460938,20.0
2315,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,accuracy,0.3289039134979248,20.0
2316,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,bits_per_byte,0,20.0
2317,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,cross_entropy_loss,3.9258785247802734,20.0
2318,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,loss,3.9258785247802734,20.0
2319,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,perplexity,50.8116455078125,20.0
2320,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,train_live_targets,993.1259765625,20.0
2321,1.7932423689928704e+18,122777600.0,2434269184.0,dclm,z_loss,163.98776245117188,20.0
2322,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,accuracy,0.3503095209598541,20.0
2323,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,bits_per_byte,0,20.0
2324,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,cross_entropy_loss,3.669013023376465,20.0
2325,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,loss,3.669013023376465,20.0
2326,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,perplexity,39.35523223876953,20.0
2327,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,train_live_targets,647.3777465820312,20.0
2328,1.7932423689928704e+18,122777600.0,2434269184.0,fineweb,z_loss,171.7342071533203,20.0
2330,1.7932423689928704e+18,122777600.0,2434269184.0,gsm8k_cot_llama,exact_match,0,20.0
2331,1.7932423689928704e+18,122777600.0,2434269184.0,gsm8k_cot_llama,exact_match_stderr,0,20.0
2332,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,acc,0.2729535949014141,20.0
2333,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,acc_norm,0.28281218880701053,20.0
2334,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,acc_norm_stderr,0.004494454911844578,20.0
2335,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,acc_stderr,0.004445667638734141,20.0
2337,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,brier,1.4052784051526268,20.0
2338,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,brier_stderr,0.00867192532578518,20.0
2339,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,loglikelihood,-96.73411534355353,20.0
2340,1.7932423689928704e+18,122777600.0,2434269184.0,hellaswag,loglikelihood_stderr,0.47810945362175306,20.0
2342,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_assertionerror,809,20.0
2343,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_assertionerror_stderr,,20.0
2344,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_exception,7689,20.0
2345,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_exception_stderr,,20.0
2346,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_invalid_status,0,20.0
2347,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_invalid_status_stderr,,20.0
2348,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_ok,0,20.0
2349,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_ok_stderr,,20.0
2350,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_syntaxerror,24302,20.0
2351,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,n_syntaxerror_stderr,,20.0
2352,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@1,0,20.0
2353,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@128,0,20.0
2354,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@128_stderr,,20.0
2355,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@16,0,20.0
2356,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@16_stderr,,20.0
2357,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@1_stderr,,20.0
2358,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@2,0,20.0
2359,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@2_stderr,,20.0
2360,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@32,0,20.0
2361,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@32_stderr,,20.0
2362,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@4,0,20.0
2363,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@4_stderr,,20.0
2364,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@64,0,20.0
2365,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@64_stderr,,20.0
2366,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@8,0,20.0
2367,1.7932423689928704e+18,122777600.0,2434269184.0,humaneval-py,pass@8_stderr,,20.0
2368,1.7932423689928704e+18,122777600.0,2434269184.0,lambada_openai,acc,0.17776052784785562,20.0
2369,1.7932423689928704e+18,122777600.0,2434269184.0,lambada_openai,acc_stderr,0.005326340166613149,20.0
2371,1.7932423689928704e+18,122777600.0,2434269184.0,lambada_openai,perplexity,326.5283570038731,20.0
2372,1.7932423689928704e+18,122777600.0,2434269184.0,lambada_openai,perplexity_stderr,15.94845543129918,20.0
2374,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_assertionerror,0,20.0
2375,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_assertionerror_stderr,,20.0
2376,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_exception,815,20.0
2377,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_exception_stderr,,20.0
2378,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_invalid_status,0,20.0
2379,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_invalid_status_stderr,,20.0
2380,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_ok,0,20.0
2381,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_ok_stderr,,20.0
2382,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_syntaxerror,31385,20.0
2383,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,n_syntaxerror_stderr,,20.0
2384,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@1,0,20.0
2385,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@128,0,20.0
2386,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@128_stderr,,20.0
2387,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@16,0,20.0
2388,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@16_stderr,,20.0
2389,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@1_stderr,,20.0
2390,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@2,0,20.0
2391,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@2_stderr,,20.0
2392,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@32,0,20.0
2393,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@32_stderr,,20.0
2394,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@4,0,20.0
2395,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@4_stderr,,20.0
2396,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@64,0,20.0
2397,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@64_stderr,,20.0
2398,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@8,0,20.0
2399,1.7932423689928704e+18,122777600.0,2434269184.0,lbpp,pass@8_stderr,,20.0
2401,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_assertionerror,0,20.0
2402,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_assertionerror_stderr,,20.0
2403,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_exception,0,20.0
2404,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_exception_stderr,,20.0
2405,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_invalid_status,0,20.0
2406,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_invalid_status_stderr,,20.0
2407,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_ok,0,20.0
2408,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_ok_stderr,,20.0
2409,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_syntaxerror,100000,20.0
2410,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,n_syntaxerror_stderr,,20.0
2411,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@1,0,20.0
2412,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@128,0,20.0
2413,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@128_stderr,,20.0
2414,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@16,0,20.0
2415,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@16_stderr,,20.0
2416,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@1_stderr,,20.0
2417,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@2,0,20.0
2418,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@2_stderr,,20.0
2419,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@32,0,20.0
2420,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@32_stderr,,20.0
2421,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@4,0,20.0
2422,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@4_stderr,,20.0
2423,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@64,0,20.0
2424,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@64_stderr,,20.0
2425,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@8,0,20.0
2426,1.7932423689928704e+18,122777600.0,2434269184.0,mbpp,pass@8_stderr,,20.0
2427,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-abstract_algebra,acc,0.16,20.0
2428,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-abstract_algebra,acc_norm,0.16,20.0
2429,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-abstract_algebra,acc_norm_stderr,0.03684529491774711,20.0
2430,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-abstract_algebra,acc_stderr,0.03684529491774711,20.0
2432,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-anatomy,acc,0.3111111111111111,20.0
2433,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-anatomy,acc_norm,0.3111111111111111,20.0
2434,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-anatomy,acc_norm_stderr,0.03999262876617724,20.0
2435,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-anatomy,acc_stderr,0.03999262876617724,20.0
2437,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-astronomy,acc,0.19078947368421056,20.0
2438,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-astronomy,acc_norm,0.19078947368421056,20.0
2439,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-astronomy,acc_norm_stderr,0.031975658210325,20.0
2440,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-astronomy,acc_stderr,0.031975658210325,20.0
2442,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-business_ethics,acc,0.32,20.0
2443,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-business_ethics,acc_norm,0.32,20.0
2444,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-business_ethics,acc_norm_stderr,0.04688261722621505,20.0
2445,1.7932423689928704e+18,122777600.0,2434269184.0,mmlu-business_ethics,acc_stderr,0.04688261722621505,20.0
